Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
577,Vinicius,br BRA,MF,Chapecoense,27-007,1999,3,1,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
578,Alix Vinicius,br BRA,DF,RB Bragantino,26-210,1999,15,13,"1,155",12.8,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
579,Carlos Vinícius,br BRA,FW,Grêmio,31-071,1995,17,17,"1,379",15.3,9,0,9,8,1,1,3,0,0.59,0,0.59,0.52,0.52,Matches
580,Marcos Vinicius,br BRA,"DF,MF",Chapecoense,29-070,1997,9,5,517,5.7,0,1,1,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
581,Vitão,br BRA,DF,Flamengo,26-122,2000,6,3,301,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
582,Vitinho,br BRA,MF,Internacional,27-064,1999,17,13,"1,188",13.2,0,3,3,0,0,0,4,0,0,0.23,0.23,0,0.23,Matches
583,Vitinho,br BRA,MF,Corinthians,32-238,1993,8,4,349,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
584,Vitinho,br BRA,"DF,MF",Botafogo (RJ),26-316,1999,15,13,"1,158",12.9,0,2,2,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
585,João Vitor,br BRA,FW,Vasco da Gama,17-204,2008,3,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
586,João Vitor,br BRA,MF,Chapecoense,28-065,1998,11,7,595,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
587,Zé Vitor,br BRA,MF,Vitória,26-033,2000,9,6,581,6.5,1,0,1,1,0,0,3,0,0.15,0,0.15,0.15,0.15,Matches
588,Kevin Viveros,co COL,FW,Athletico Paranaense,26-061,2000,17,17,"1,517",16.9,11,1,12,9,2,2,3,0,0.65,0.06,0.71,0.53,0.59,Matches
589,Tiago Volpi,br BRA,GK,RB Bragantino,35-167,1990,11,11,990,11,2,0,2,0,2,2,0,0,0.18,0,0.18,0,0,Matches
590,Wagner,br BRA,DF,Grêmio,26-316,1999,9,8,684,7.6,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
591,Wallace,br BRA,MF,Flamengo,21-116,2005,6,0,48,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
592,Walter,br BRA,GK,Mirassol,38-198,1987,17,17,"1,530",17,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
593,Wanderson,br BRA,MF,Cruzeiro,31-240,1994,14,2,379,4.2,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
594,José Welison,br BRA,MF,Remo,31-085,1995,15,9,870,9.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
595,João Wellington,br BRA,MF,Cruzeiro,22-153,2004,3,1,59,0.7,1,0,1,1,0,0,0,0,1.53,0,1.53,1.53,1.53,Matches
596,Wendell,br BRA,"DF,MF",São Paulo,32-319,1993,12,8,767,8.5,0,3,3,0,0,0,3,0,0,0.35,0.35,0,0.35,Matches
597,Wéverton,br BRA,GK,Grêmio,38-173,1987,17,17,"1,530",17,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
598,William,br BRA,DF,Cruzeiro,31-062,1995,8,7,535,5.9,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
599,Willian,br BRA,"MF,FW",Grêmio,37-299,1988,8,2,332,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
600,Willian,br BRA,MF,Coritiba,33-019,1993,10,5,475,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Mateus Xavier,br BRA,MF,Santos,18-340,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
602,Samuel Xavier,br BRA,DF,Fluminense,35-363,1990,12,11,965,10.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
603,Ythallo,br BRA,DF,Botafogo (RJ),21-317,2004,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
604,Yuri,br BRA,MF,Mirassol,32-045,1994,6,4,323,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
605,Bruno Zapelli,ar ARG,MF,Athletico Paranaense,24-018,2002,15,8,683,7.6,0,1,1,0,0,0,4,1,0,0.13,0.13,0,0.13,Matches
606,Bernardo Zortea,br BRA,MF,Grêmio,19-075,2007,3,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
607,Lukas Zuccarello,br BRA,MF,Vasco da Gama,19-184,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
