Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
300,Kevin Rüegg,ch SUI,DF,Basel,26,1998,20,15,"1,141",12.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Joel Ruiz,ch SUI,MF,St. Gallen,18,2006,14,1,216,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
302,Noah Rupp,ch SUI,MF,Thun,21,2003,16,3,468,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
303,Muhanad Al Saad,sa KSA,MF,Lausanne-Sport,22,2003,3,1,96,1.1,1,0,1,1,0,0,0,0,0.94,0,0.94,0.94,0.94,Matches
304,Erblin Sadikaj,ch SUI,DF,Luzern,17,2008,1,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
305,Denis Sahin,ch SUI,MF,Grasshopper,17,2008,2,1,98,1.1,0,2,2,0,0,0,1,0,0,1.84,1.84,0,1.84,Matches
306,Ledjan Sahitaj,xk KVX,"DF,MF",FC Winterthur,21,2004,6,5,472,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
307,Amir Saipi,xk KVX,GK,Lugano,25,2000,23,23,"2,070",23,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
308,Ibrahim Salah,ma MAR,"MF,FW",Basel,23,2001,27,10,"1,241",13.8,3,3,6,3,0,0,4,0,0.22,0.22,0.44,0.22,0.44,Matches
309,Mirko Salvi,ch SUI,GK,Basel,31,1994,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
310,Alvyn Sanches,ch SUI,MF,Young Boys,22,2003,28,23,"1,930",21.4,10,6,16,10,0,0,1,0,0.47,0.28,0.75,0.47,0.75,Matches
311,Ilan Sauter,ch SUI,DF,Zürich,24,2001,24,16,"1,551",17.2,2,0,2,2,0,0,6,1,0.12,0,0.12,0.12,0.12,Matches
312,Nevio Scherrer,ch SUI,FW,St. Gallen,17,2008,7,1,150,1.7,1,0,1,1,0,0,0,0,0.6,0,0.6,0.6,0.6,Matches
313,Dominik Schmid,ch SUI,DF,Basel,27,1998,35,32,"2,960",32.9,3,5,8,3,0,0,5,0,0.09,0.15,0.24,0.09,0.24,Matches
314,Randy Schneider,ph PHI,"MF,FW",FC Winterthur,23,2001,31,21,"1,870",20.8,2,3,5,2,0,0,4,0,0.1,0.14,0.24,0.1,0.24,Matches
315,Jorge Segura,co COL,DF,Zürich,28,1997,8,7,517,5.7,1,0,1,1,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
316,Evan Senaya,fr FRA,FW,Basel,19,2006,1,0,24,0.3,0,1,1,0,0,0,0,0,0,3.75,3.75,0,3.75,Matches
317,Yoan Severin,fr FRA,DF,Servette FC,28,1997,16,10,"1,058",11.8,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
318,Xherdan Shaqiri,ch SUI,"MF,FW",Basel,33,1991,34,29,"2,468",27.4,11,10,21,7,4,8,5,0,0.4,0.36,0.77,0.26,0.62,Matches
319,Silvan Sidler,ch SUI,"DF,MF",FC Winterthur,27,1998,28,25,"2,043",22.7,1,3,4,1,0,0,6,0,0.04,0.13,0.18,0.04,0.18,Matches
320,Gabriel Sigua,ge GEO,MF,Lausanne-Sport,20,2005,17,13,"1,174",13,0,1,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
321,Rhodri Smith,ch SUI,"MF,DF",FC Winterthur,18,2006,13,7,664,7.4,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
322,Rhodri Smith,ch SUI,DF,Young Boys,18,2006,5,2,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
323,Brandon Soppy,fr FRA,"DF,MF",Lausanne-Sport,23,2002,31,26,"2,430",27,0,4,4,0,0,0,9,2,0,0.15,0.15,0,0.15,Matches
324,Marin Šotiček,hr CRO,MF,Basel,20,2004,28,5,907,10.1,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
325,Karim Sow,ch SUI,DF,Lausanne-Sport,22,2003,31,31,"2,533",28.1,1,1,2,1,0,0,14,2,0.04,0.04,0.07,0.04,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Noé Sow,sn SEN,"MF,DF",Sion,26,1998,30,13,"1,318",14.6,1,0,1,1,0,0,3,1,0.07,0,0.07,0.07,0.07,Matches
327,Kevin Spadanuda,ch SUI,MF,Luzern,28,1997,25,9,"1,133",12.6,6,2,8,6,0,0,1,0,0.48,0.16,0.64,0.48,0.64,Matches
328,Antonio Spagnoli,ch SUI,GK,FC Winterthur,20,2005,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
329,Tim Spycher,ch SUI,GK,Thun,21,2004,3,2,204,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Loun Srdanovic,ch SUI,DF,Servette FC,18,2006,11,6,544,6,0,1,1,0,0,0,4,0,0,0.17,0.17,0,0.17,Matches
331,Jozo Stanić,hr CRO,DF,St. Gallen,26,1999,33,33,"2,804",31.2,2,0,2,2,0,0,11,0,0.06,0,0.06,0.06,0.06,Matches
332,Niklas Steffen,ch SUI,GK,Thun,24,2001,36,36,"3,216",35.7,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
333,Renato Steffen,ch SUI,"MF,FW",Lugano,33,1991,29,23,"2,013",22.4,8,3,11,8,0,0,4,1,0.36,0.13,0.49,0.36,0.49,Matches
334,Mihailo Stevanovic,rs SRB,MF,St. Gallen,23,2002,21,6,786,8.7,2,1,3,2,0,0,1,0,0.23,0.11,0.34,0.23,0.34,Matches
335,Miroslav Stevanović,ba BIH,"MF,FW",Servette FC,35,1990,37,36,"3,095",34.4,14,7,21,14,0,1,1,0,0.41,0.2,0.61,0.41,0.61,Matches
336,Layton Stewart,eng ENG,FW,Thun,22,2002,5,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
337,Jill Stiel,ch SUI,MF,Zürich,17,2008,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
338,Basil Stillhart,ch SUI,"DF,MF",FC Winterthur,31,1994,3,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Gian Stork,ch SUI,DF,Zürich,18,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Simone Stroscio,ch SUI,"MF,DF",Grasshopper,21,2003,32,32,"2,536",28.2,2,0,2,2,0,0,10,1,0.07,0,0.07,0.07,0.07,Matches
341,Franck Surdez,ch SUI,MF,Sion,23,2002,16,3,499,5.5,1,3,4,1,0,0,2,0,0.18,0.54,0.72,0.18,0.72,Matches
342,Aaron Tchamda,ch SUI,MF,Zürich,18,2007,3,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
343,Nahom Tesfom,ch SUI,MF,Grasshopper,21,2004,1,0,4,0,0,1,1,0,0,0,0,0,0,22.5,22.5,0,22.5,Matches
344,Lisandru Tramoni,fr FRA,MF,Zürich,22,2003,5,1,95,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
345,Bénie Traoré,ci CIV,"MF,FW",Basel,22,2002,30,26,"2,066",23,9,3,12,6,3,3,4,0,0.39,0.13,0.52,0.26,0.39,Matches
346,Seydou Traoré,ci CIV,FW,Lausanne-Sport,20,2004,20,11,889,9.9,2,0,2,2,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
347,Cheveyo Tsawa,ch SUI,MF,Zürich,18,2006,34,34,"2,660",29.6,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
348,Emanuel Tsimba,ch SUI,FW,Young Boys,19,2006,4,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
349,Emanuel Tsimba,ch SUI,FW,Grasshopper,19,2006,13,7,577,6.4,1,0,1,1,0,0,2,1,0.16,0,0.16,0.16,0.16,Matches
350,Keigo Tsunemoto,jp JPN,DF,Basel,26,1998,20,15,"1,312",14.6,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Filip Ugrinic,ch SUI,"FW,MF",Young Boys,26,1999,2,0,52,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
352,Maximilian Ullmann,at AUT,"MF,DF",Grasshopper,29,1996,18,10,992,11,2,0,2,2,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
353,Dario Ulrich,ch SUI,"MF,DF",FC Winterthur,27,1998,13,6,534,5.9,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
354,Yan Valery,tn TUN,DF,Young Boys,26,1999,14,11,940,10.4,0,3,3,0,0,0,2,0,0,0.29,0.29,0,0.29,Matches
355,Albert Vallci,at AUT,DF,St. Gallen,30,1995,11,2,352,3.9,0,1,1,0,0,0,2,0,0,0.26,0.26,0,0.26,Matches
356,Hugo Vandermersch,fr FRA,MF,St. Gallen,26,1999,36,32,"2,807",31.2,2,2,4,2,0,0,8,0,0.06,0.06,0.13,0.06,0.13,Matches
357,Keyan Varela,pt POR,MF,Servette FC,19,2006,7,3,257,2.9,1,0,1,1,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
358,Andrej Vasovic,ch SUI,FW,Luzern,17,2007,22,10,958,10.6,6,1,7,6,0,0,1,0,0.56,0.09,0.66,0.56,0.66,Matches
359,Antonio Verinac,de GER,FW,St. Gallen,20,2004,3,0,43,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
360,Tomás Verón Lupi,ar ARG,FW,Grasshopper,24,2000,5,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
361,Lars Villiger,ch SUI,FW,Luzern,22,2003,28,12,"1,166",13,5,3,8,5,0,0,6,0,0.39,0.23,0.62,0.39,0.62,Matches
362,Alonzo Vincent,ch SUI,MF,Servette FC,16,2008,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
363,Alan Virginius,fr FRA,MF,Young Boys,22,2003,34,20,"1,597",17.7,6,9,15,6,0,0,0,0,0.34,0.51,0.85,0.34,0.85,Matches
364,Shkelqim Vladi,xk KVX,FW,St. Gallen,24,2000,12,1,310,3.4,1,0,1,1,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches
365,Alessandro Vogt,ch SUI,FW,St. Gallen,20,2005,35,31,"2,292",25.5,15,3,18,14,1,1,6,0,0.59,0.12,0.71,0.55,0.67,Matches
366,Neil Volken,ch SUI,DF,Zürich,18,2007,9,2,388,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
367,Nicolas Vouilloz,ch SUI,DF,Basel,24,2001,31,25,"2,382",26.5,1,2,3,1,0,0,3,0,0.04,0.08,0.11,0.04,0.11,Matches
368,David Vujevic,ch SUI,DF,Zürich,18,2006,20,16,"1,347",15,0,1,1,0,0,0,5,0,0,0.07,0.07,0,0.07,Matches
369,Ayman El Wafi,ma MAR,DF,Lugano,21,2004,9,5,430,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
370,Sebastian Walker,ch SUI,"DF,MF",Zürich,19,2005,11,9,729,8.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
371,Lukas Watkowiak,de GER,GK,St. Gallen,29,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
372,Nino Weibel,ch SUI,MF,St. Gallen,18,2007,14,3,305,3.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
373,Mauricio Willimann,ch SUI,DF,Luzern,22,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
374,Levin Winkler,ch SUI,MF,Luzern,21,2003,24,5,748,8.3,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
375,Christian Witzig,ch SUI,MF,St. Gallen,24,2001,30,23,"1,984",22,4,3,7,4,0,1,2,0,0.18,0.14,0.32,0.18,0.32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Gregory Wüthrich,ch SUI,DF,Young Boys,30,1994,25,23,"1,930",21.4,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
377,Sandro Wyss,ch SUI,MF,Luzern,17,2008,6,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
378,Demir Xhemalija,ch SUI,MF,Luzern,19,2006,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
379,Lee Youngjun,kr KOR,"FW,MF",Grasshopper,22,2003,15,5,592,6.6,3,1,4,2,1,1,2,0,0.46,0.15,0.61,0.3,0.46,Matches
380,Mattia Zanotti,it ITA,"DF,MF",Lugano,22,2003,31,29,"2,548",28.3,1,3,4,1,0,0,4,0,0.04,0.11,0.14,0.04,0.14,Matches
381,Arlet Zé,ch SUI,MF,Basel,19,2006,7,2,206,2.3,1,0,1,1,0,0,0,0,0.44,0,0.44,0.44,0.44,Matches
382,Mio Zimmermann,ch SUI,MF,Luzern,17,2007,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
383,Tanguy Zoukrou,fr FRA,DF,Young Boys,22,2003,15,7,868,9.6,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
384,Steven Zuber,ch SUI,"MF,FW",Zürich,33,1991,18,18,"1,619",18,4,3,7,3,1,1,1,0,0.22,0.17,0.39,0.17,0.33,Matches
385,Luca Zuffi,ch SUI,MF,FC Winterthur,35,1990,28,25,"2,109",23.4,1,0,1,0,1,1,4,0,0.04,0,0.04,0,0,Matches
386,Lovro Zvonarek,hr CRO,MF,Grasshopper,20,2005,25,24,"2,103",23.4,2,2,4,2,0,1,4,0,0.09,0.09,0.17,0.09,0.17,Matches
387,Łukasz Łakomy,pl POL,MF,Young Boys,24,2001,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
