Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
23,Henrique Araújo,pt POR,FW,Benfica,23,2002,5,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
24,Maximiliano Araújo,uy URU,"DF,MF",Sporting CP,25,2000,29,25,"2,212",24.6,5,4,9,5,0,0,9,1,0.2,0.16,0.37,0.2,0.37,Matches
25,Tomás Araújo,pt POR,DF,Benfica,23,2002,23,19,"1,684",18.7,1,2,3,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Telmo Arcanjo,cv CPV,MF,Vitória Guimarães,24,2001,29,12,"1,246",13.8,1,0,1,1,0,0,2,1,0.07,0,0.07,0.07,0.07,Matches
27,Bright Arrey-Mbi,de GER,DF,Braga,22,2003,23,21,"1,829",20.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
28,Afonso Assis,pt POR,MF,Moreirense,19,2006,18,10,885,9.8,1,1,2,1,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
29,Gustavo Assuncao,pt POR,MF,AVS Futebol,25,2000,10,7,690,7.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
30,Nicolaos Athanasiou,gr GRE,MF,Rio Ave,24,2001,17,15,"1,308",14.5,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
31,Yarlen Augusto,br BRA,MF,Tondela,19,2006,11,5,453,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
32,João Aurélio,pt POR,DF,Nacional,36,1988,21,15,"1,321",14.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
33,Fredrik Aursnes,no NOR,MF,Benfica,29,1995,28,26,"2,291",25.5,3,3,6,3,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
34,Daniel Azevedo,pt POR,GK,Casa Pia,27,1998,3,2,218,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
35,Ibrahima Ba,sn SEN,DF,Famalicão,20,2005,21,18,"1,658",18.4,1,1,2,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,Matches
36,Felix Bacher,at AUT,DF,Estoril,24,2000,34,34,"3,060",34,2,0,2,2,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
37,Miguel Baeza,es ESP,MF,Nacional,25,2000,14,11,803,8.9,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
38,Alexander Bah,dk DEN,DF,Benfica,27,1997,9,6,472,5.2,2,0,2,2,0,0,2,0,0.38,0,0.38,0.38,0.38,Matches
39,Ney Bahia,br BRA,MF,Santa Clara,21,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
40,Theofanis Bakoulas,gr GRE,MF,Rio Ave,20,2005,3,2,158,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
41,Thiago Balieiro,br BRA,DF,Vitória Guimarães,22,2003,13,13,"1,170",13,1,0,1,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
42,Mohamed Bamba,ci CIV,MF,Gil Vicente FC,20,2004,4,1,88,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
43,Sidi Bane,sn SEN,DF,AVS Futebol,21,2004,9,6,590,6.6,1,0,1,1,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
44,Daniel Banjaqui,pt POR,DF,Benfica,17,2008,2,2,152,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
45,Barbero,es ESP,FW,Arouca,26,1998,31,24,"1,893",21,7,2,9,6,1,2,5,0,0.33,0.1,0.43,0.29,0.38,Matches
46,Rafael Barbosa,pt POR,MF,AVS Futebol,29,1996,13,7,646,7.2,1,2,3,1,0,1,3,0,0.14,0.28,0.42,0.14,0.42,Matches
47,Leandro Barreiro Martins,lu LUX,MF,Benfica,25,2000,31,18,"1,753",19.5,3,5,8,3,0,0,1,0,0.15,0.26,0.41,0.15,0.41,Matches
48,Enzo Barrenechea,ar ARG,MF,Benfica,24,2001,26,21,"1,794",19.9,1,0,1,1,0,0,7,0,0.05,0,0.05,0.05,0.05,Matches
49,Steven Baseya,fr FRA,DF,Alverca,20,2005,12,5,518,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
50,Gil Bastião Dias,pt POR,"MF,FW",Famalicão,28,1996,33,30,"2,494",27.7,4,7,11,4,0,0,8,0,0.14,0.25,0.4,0.14,0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Gabriel Batista,br BRA,GK,Santa Clara,27,1998,32,32,"2,880",32,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
52,Gilberto Batista,gw GNB,DF,Moreirense,21,2003,28,21,"1,938",21.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
53,Ricardo Batista,pt POR,GK,Casa Pia,38,1986,4,3,316,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
54,Bebeto,br BRA,DF,Tondela,35,1990,24,22,"1,890",21,3,0,3,0,3,3,4,0,0.14,0,0.14,0,0,Matches
